filepath,filename,class,label,split,folder,hash,phash,image_group,split_variant
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000041.png,000041.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,85fbb95f91b2b95c6ba6beab96aba546,10482768224025603473,448,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000042 (2).png,000042 (2).png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,7aa566f07e7c3010c2ecf0b8618c10ce,10450328857788316007,449,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000043 (2).png,000043 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,b6c2e24eac7b52a10c1bebf268a3f8df,15283821220445174232,450,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000045.png,000045.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,f21018aabeb81b6f21bf700a4414ceef,11053812309575613025,451,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000046.png,000046.png,large.cell.carcinoma,1,val,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,17a28663a74dc17cfdece085959b648d,15004311041228553786,452,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000047 (2).png,000047 (2).png,large.cell.carcinoma,1,val,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,62acc153fb48728c8a5e6ded6061e950,9592128897633625818,453,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000051.png,000051.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,e377f65862c7015e87bfd44ed8ebb278,11053812291330415123,454,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000055 (3).png,000055 (3).png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,b895a626720d9005cba747b50506f398,15091006252277119845,455,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000055 (4).png,000055 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,bf1e957fc33b8b6046b8d31ff9d6e42e,10479619812119886451,456,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000055.png,000055.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,8acab1ab03af871ea869f6e158fc899e,10959042870783323748,457,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000056 (3).png,000056 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,8c113be95e98b7b89a513a7c65312fac,14507791195821406817,426,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000056 (4).png,000056 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,62bc1f28512854e41fd95168162fb4ee,14507791717661219506,458,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000057 (3).png,000057 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,e186c3a2adb7d91893eb6ee835f50440,10478828027382807351,459,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000057 (4).png,000057 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,45d81773596afc577033db006cf90a6f,10479109502359517495,459,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000057.png,000057.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,2ce3c84326e3a6efbb06d860dbdf67b3,10957842212611501668,460,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000058 (3).png,000058 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,d7655a102129e4b2fca5054ea217e3c1,15642979776891271785,426,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000058 (4).png,000058 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,610eaae1714b8ab3c2408ac8e0e395cf,15642979714614237741,461,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000059 (3).png,000059 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,a37244ddf11081e3e69f5a30f38d22c2,14507791713372281395,462,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000059 (4).png,000059 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,e8381d856aad914d2e7c8fba1b32263e,14507791715519773234,462,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000060.png,000060.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,9f9f7b800b83d22941dde0f8e7b397f4,14132033304411311932,463,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000062 (2).png,000062 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,8616f227fa0f7a834eb1e43f0ddbdf00,11029954774379700115,464,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000062 (3).png,000062 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,30979c176bc41a569cb3985097a25051,13949360446721522328,465,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000062 (4).png,000062 (4).png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,68dce3a3d096751fc7132b92a04570cd,15138293156698155969,466,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000062.png,000062.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,0503d667c66f1d62512aea40d6d4021b,11049097260117277493,467,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000063 (2).png,000063 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,6a210c09ac75a2c1bf27536d2ecdfd37,15090514126408391579,468,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000063.png,000063.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,0798a74a3d21982f018383d40f646b70,11048252576419576628,469,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000065 (2).png,000065 (2).png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,fa3ab6c3beef8abfe82fc2dbcccb1abd,9646172506183591226,470,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000066 (2).png,000066 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,f1b1c7fcc5cdfa5dbc5ca29fe7a6882a,11327193438671878969,471,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000066.png,000066.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,f866f3a08bc46acf555a83eaec7d2b51,10957912583031065189,472,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000068 (3).png,000068 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,cbab66966d43abec60978d939478c7fb,15660994141048371809,473,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000068 (4).png,000068 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,b1f197db0ca540c4637840d2e4b5a56a,15642698301918769765,426,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000068.png,000068.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,54d37790e151af7a23eedcde537fdff1,11035867182450370851,474,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000069.png,000069.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,c1270212a14ad3be76b515ff5bee4958,11246423324380434276,475,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000071 (2).png,000071 (2).png,large.cell.carcinoma,1,val,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,224e4b53d122fc030b4172356dc40576,15357840142373255623,476,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000072 (2).png,000072 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,68d894929b6cbc8c6da79cffff19a5b8,10462783764793400173,477,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000073 (2).png,000073 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,221c261e632bb20b9e3953f0a778e0e2,15307737912742214875,478,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000076 (3).png,000076 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,0f8c1ce032abbe38665658f39ec6df59,15079742857380969329,479,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000076 (4).png,000076 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,9346784e1cae9272d1375190323e80d0,15656208523133262641,480,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000077.png,000077.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,ac2118c0a1c2893028854bd985a5152c,11246406803317641110,481,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000078 (3).png,000078 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,ba47d8a177c115eabc07828901796dc3,15642713906336004713,447,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000078 (4).png,000078 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,42221e6ce2b67eb869ce6968605fd8bd,15642697405608770284,482,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000080.png,000080.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,e816654df0cb774b588bed5b669b4139,15130149180302129479,483,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000081.png,000081.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,c53421c6eb79026ffea24507e207f7ce,11049097260119386421,467,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000084 (2).png,000084 (2).png,large.cell.carcinoma,1,val,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,c4f42f1d82dbea4124ba28315fb7d322,15934657349293710189,484,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000084.png,000084.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,340056e9720abc523c463174c107f9c3,11047970074960607540,485,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000089.png,000089.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,7514f2b5b547ea504809cea2a4027954,11049097276229695025,486,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000093 (3).png,000093 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,9af4cb129e225d11a0a669b0ba121225,10479320235208684005,487,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000093 (4).png,000093 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,e3569e45f312c2a40e013d90ea3e3959,11055780983200381412,488,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000094 (2).png,000094 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,08303be387fe7c8c258f37ece5f61646,15934371270463600998,489,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000094 (3).png,000094 (3).png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,8a94587aca08f2f88ee04f24dd2bc0b6,10479337788991683429,490,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000094 (4).png,000094 (4).png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,0e19dbd879072ed3557f645f02b2ffe2,9325923707474753893,491,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000095 (2).png,000095 (2).png,large.cell.carcinoma,1,val,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,ee8255743c824504edc6d310fbcad77f,15934653019983461220,492,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000095 (3).png,000095 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,fa211fc2d219e307988e476f366e8a67,15642698529548016233,426,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000095 (4).png,000095 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,520201f1bb9d809bd01c8c3e28cf32fd,10958954900983675513,447,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000095.png,000095.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,de31f768151b530f5fbc670c3d8d596e,15382891396507139428,493,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000097 (2).png,000097 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,6eaae71160f00da18893b3f17d1d9d97,10483067258343417983,494,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000097.png,000097.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,80e1bf0ee501ece4d53036435bfe3b54,11264420961311274548,86,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000098 (3).png,000098 (3).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,d1185cb63fcbec9ef301b569d4bd2f58,10477349870433565031,495,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000098 (4).png,000098 (4).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,4fcb3a99ae3af77b8c2b21c029c41f55,15088754452266318308,496,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000104 (2).png,000104 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,3f0b1feae6374d87f2d480c6e74f5d5a,10498954394388012691,497,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000104.png,000104.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,0aa60e24f641bab40aee9270d49e0e11,10467287464295543604,498,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000105 (2).png,000105 (2).png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,9f0560b3815a49c2e4755a2e1d47de7d,10472846305161148917,499,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000105.png,000105.png,large.cell.carcinoma,1,val,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,c08abe04565c22f0552d838daf897f15,13841269657761037948,500,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000106 (2).png,000106 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,442251d50e7002a5fa4916315b4526cd,11363499695500835787,501,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000106.png,000106.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,4a8bf69e546dc1d5dda1994206fcb660,15934582369183364038,502,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000133.png,000133.png,large.cell.carcinoma,1,val,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,0b4a86ee2a41e46f931bf47995dd7c17,15925364620909091619,503,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000137.png,000137.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,3d4c4338947917b2a8e96cfbfa835ba0,11040087828422474555,504,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000143.png,000143.png,large.cell.carcinoma,1,val,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,a1ca49d883f6eff8e07b2ea4e7573f7b,15938872877009222457,505,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000149.png,000149.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,8b8b0195b030a212f7732592f5f6d11c,11034741019407629284,506,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000150.png,000150.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,57efbd1544688b6a520ae5fd9add3741,15076440112032923193,507,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000154.png,000154.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,6eece0b8ac8fa202a23af1021a228f81,15076437913010716472,507,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000159.png,000159.png,large.cell.carcinoma,1,val,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,09aefe124c13f74f4ab6ebfe069a63ae,15348907700851061604,508,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000169.png,000169.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,25104fd7f0b2cf97b13a1a18da8041de,15298448985404096287,509,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000172.png,000172.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,d7f0ea9f3c4456e0af52551c7f3c6282,15276846000535057262,510,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000173.png,000173.png,large.cell.carcinoma,1,test,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,ed035175264a2bbf106937995b707f5f,11034882307790478129,511,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\di1.png,di1.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,5cfbbbb43919c59928aea673712c080b,14434907264307587131,512,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\l1.png,l1.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,eb6d67ceba90d987cd1dcf2565720795,14434907264307587131,512,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\l2.png,l2.png,large.cell.carcinoma,1,train,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,c321817b33409838df87465945640fa5,10959306809532770721,513,leakage_controlled_image_group
